018,6.0401993375473895,8,0.7550249171934237
020,6.396505281321166,7,0.9137864687601666
006,5.214962065011995,7,0.7449945807159992
026,5.612568682149406,7,0.8017955260213437
043,6.017268102848262,7,0.8596097289783231
008,6.167193210496251,7,0.8810276014994644
035,6.164858043120971,7,0.8806940061601388
042,6.2319664776422075,7,0.8902809253774582
013,6.259982002431313,7,0.8942831432044732
029,4.865909458242411,7,0.6951299226060588
039,5.816201372309964,7,0.8308859103299948
003,5.848911172539849,7,0.8355587389342641
016,4.450061832325209,7,0.6357231189036012
007,6.384756847137608,7,0.9121081210196583
001,5.644086476902903,7,0.8062980681289861
028,6.151483935618999,7,0.8787834193741427
027,6.272925629947339,7,0.8961322328496198
002,5.067976111354699,7,0.7239965873363855
031,5.491751932857339,7,0.7845359904081912
033,6.3256112004845475,7,0.903658742926364
023,4.947190555049181,7,0.7067415078641687
030,6.04939531991256,7,0.86419933141608
012,6.426891758370149,7,0.9181273940528785
009,5.967078616756201,7,0.852439802393743
010,6.21776602507791,7,0.8882522892968442
024,6.186173324876997,7,0.8837390464109995
034,6.018696986234509,7,0.8598138551763584
022,6.443457134516037,7,0.9204938763594338
032,5.747795084941556,7,0.8211135835630794
019,5.681686192559282,7,0.8116694560798975
014,5.843971167854608,7,0.8348530239792298
037,5.266731323358561,7,0.752390189051223
015,4.207218360747284,7,0.6010311943924691
025,6.5769692994425375,7,0.9395670427775054
011,6.437307979169332,7,0.9196154255956188
040,5.5350292971646855,7,0.7907184710235265
021,6.397840349695354,7,0.913977192813622
038,6.0280092424424545,7,0.8611441774917792
017,5.085321070895235,7,0.7264744386993193
036,5.063170557999798,7,0.7233100797142569
005,4.213891810148603,6,0.7023153016914337
044,6.5023506352492895,7,0.9289072336070413
041,6.069527941657478,7,0.8670754202367826
004,4.925306439606865,7,0.7036152056581235
