dataTHINGS:,ENDdata,DESELECTdata,MOVE,RESIZE,JUMPdata,SCRUBdata
DESELECTdata,none,104.0,88,1.1818181818181819
MOVE,none,31.0,88,0.3522727272727273
RESIZE,none,189.0,88,2.147727272727273
SCRUBdata,none,3262.0,88,37.06818181818182
JUMPdata,none,206.0,88,2.340909090909091
ENDdata,none,423.0,88,4.806818181818182
