14.2734, 7.8333, 9.9551, 2.8806, 20.5847, 20.5968, 2850.6571, 0.0023, 0.0750, 0.0000, 0.0000, 0.0000, 0.0000
15.0705, 19.3936, 11.4815, 55.0977, 92.1408, 52.2018, 0.0161, 0.0013, 0.2509, 0.0000, 0.0000, 0.0000, 0.0000
40.7285, 13.4346, 8.3662, 117.4404, 59.3425, 73.2958, 0.0122, 0.0266, 0.1857, 0.0000, 0.0000, 0.0000, 0.0000
5511.4256, 316.9796, 381.0855, 54.8536, 1199.8464, 83.6459, 0.0435, 0.1041, 0.0722, 0.0000, 0.0000, 0.0000, 0.0000
5406.0417, 310.1228, 384.7663, 56.4881, 1174.0076, 30.6901, 0.0097, 0.0035, 0.0419, 0.0000, 0.0000, 0.0000, 0.0000
7.1151, 1.2298, 4.0309, 4.1409, 1.6228, 1.2764, 0.0035, 0.0036, 0.0077, 0.0000, 0.0000, 0.0000, 0.0000
0.0283, 0.0064, 0.0227, 0.1133, 0.6173, 1.4232, 0.0046, 0.0071, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000
0.0179, 0.0051, 0.0198, 0.1087, 0.8048, 1.3960, 0.0038, 0.0023, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
0.0085, 0.0044, 0.0118, 0.1190, 0.7877, 1.0512, 0.0054, 0.0009, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
0.0047, 0.0050, 0.0106, 0.1240, 0.6880, 1.4053, 0.0041, 0.0006, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000
0.0049, 0.0078, 0.0110, 0.1072, 0.5271, 1.6291, 0.0024, 0.0004, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
0.0049, 0.0081, 0.0127, 0.0977, 0.3854, 1.5305, 0.0032, 0.0009, 0.0006, 0.0000, 0.0000, 0.0000, 0.0000
0.0045, 0.0053, 0.0126, 0.1113, 0.6337, 1.4069, 0.0064, 0.0015, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000
0.0033, 0.0039, 0.0109, 0.1129, 0.8078, 1.2782, 0.0023, 0.0025, 0.0016, 0.0000, 0.0000, 0.0000, 0.0000
0.0033, 0.0034, 0.0112, 0.1312, 0.6382, 1.4396, 0.0018, 0.0008, 0.0011, 0.0000, 0.0000, 0.0000, 0.0000
0.0037, 0.0040, 0.0106, 0.1381, 0.6386, 1.3024, 0.0014, 0.0012, 0.0012, 0.0000, 0.0000, 0.0000, 0.0000
0.0035, 0.0042, 0.0100, 0.1182, 0.7665, 1.1339, 0.0038, 0.0013, 0.0018, 0.0000, 0.0000, 0.0000, 0.0000
0.0040, 0.0036, 0.0077, 0.1200, 0.7061, 1.2251, 0.0036, 0.0017, 0.0050, 0.0000, 0.0000, 0.0000, 0.0000
0.0054, 0.0040, 0.0092, 0.0927, 0.7210, 1.1748, 0.0004, 0.0018, 0.0032, 0.0000, 0.0000, 0.0000, 0.0000
0.0060, 0.0032, 0.0120, 0.0744, 0.7395, 1.0367, 0.0030, 0.0028, 0.0006, 0.0000, 0.0000, 0.0000, 0.0000
0.0171, 0.0036, 0.0164, 0.0979, 0.5119, 1.0689, 0.0036, 0.0044, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000
0.0309, 0.2737, 0.0341, 0.0910, 0.5032, 1.0985, 0.0022, 0.0042, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000
3.0600, 28.5377, 5.5187, 33.4061, 2.1079, 1.8611, 0.0050, 0.0013, 0.0049, 0.0000, 0.0000, 0.0000, 0.0000
89.3499, 125.2989, 76.4745, 49.0216, 12.9776, 7.1493, 0.0015, 0.0023, 0.0877, 0.0000, 0.0000, 0.0000, 0.0000
97.4913, 118.4205, 101.5585, 51.0963, 21.8187, 18.7780, 0.0010, 0.0027, 0.0183, 0.0000, 0.0000, 0.0000, 0.0000
12.8899, 28.7636, 34.9005, 25.9369, 8.9939, 12.6283, 0.0008, 0.0015, 0.0269, 0.0000, 0.0000, 0.0000, 0.0000
0.4539, 5.3186, 2.4813, 25.0486, 1.1241, 1.0470, 0.0033, 0.0069, 0.0202, 0.0000, 0.0000, 0.0000, 0.0000
7.0465, 9.2373, 9.3203, 3.3907, 6.1425, 4.2352, 0.0005, 0.0105, 0.0012, 0.0000, 0.0000, 0.0000, 0.0000
9.4807, 17.5680, 14.3103, 27.8863, 7.7105, 4.5005, 0.0014, 0.0035, 0.0022, 0.0000, 0.0000, 0.0000, 0.0000
4.1420, 14.5929, 7.7422, 17.0597, 2.4941, 1.5015, 0.0054, 0.0024, 0.0650, 0.0000, 0.0000, 0.0000, 0.0000
7.0404, 10.3565, 9.7059, 23.7906, 2.7421, 2.1541, 0.0011, 0.0033, 0.0497, 0.0000, 0.0000, 0.0000, 0.0000
7.9350, 5.4007, 10.2988, 3.0621, 2.2360, 2.3198, 0.0023, 0.0029, 0.0039, 0.0000, 0.0000, 0.0000, 0.0000
5.1303, 12.1481, 5.9656, 11.6679, 2.5952, 7.7326, 0.0007, 0.0020, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000
47.9771, 17.2924, 13.1275, 14.8594, 10.5384, 20.3995, 0.0006, 0.0024, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
44.3064, 6.6460, 9.6598, 2.7495, 7.7301, 12.6322, 0.0009, 0.0036, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000
4.1469, 9.6099, 6.5608, 18.2738, 2.3779, 3.2109, 0.0022, 0.0027, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000
100.9434, 18.9485, 17.3066, 18.9923, 10.0055, 3.5202, 0.0032, 0.0021, 0.0257, 0.0000, 0.0000, 0.0000, 0.0000
112.5860, 21.2379, 29.0954, 8.0063, 19.9074, 2.7110, 0.0019, 0.0009, 0.0100, 0.0000, 0.0000, 0.0000, 0.0000
23.3356, 17.2397, 28.5999, 15.8891, 17.8769, 2.8573, 0.0009, 0.0012, 0.0117, 0.0000, 0.0000, 0.0000, 0.0000
5.0520, 5.7339, 10.9239, 15.2445, 5.3754, 1.7253, 0.0026, 0.0008, 0.0018, 0.0000, 0.0000, 0.0000, 0.0000
0.2218, 0.0347, 1.9290, 0.0962, 0.7101, 1.3350, 0.0019, 0.0021, 0.0002, 0.0000, 0.0000, 0.0000, 0.0000
0.0092, 0.0060, 0.0599, 0.1103, 0.6401, 1.4623, 0.0030, 0.0017, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000
0.0031, 0.0056, 0.0067, 0.1393, 0.9003, 1.1383, 0.0074, 0.0024, 0.0018, 0.0000, 0.0000, 0.0000, 0.0000
0.0033, 0.0040, 0.0076, 0.1317, 0.9294, 1.0711, 0.0010, 0.0016, 0.0036, 0.0000, 0.0000, 0.0000, 0.0000
0.0448, 0.0175, 0.0457, 0.0992, 0.7279, 1.3179, 0.0006, 0.0022, 0.0016, 0.0000, 0.0000, 0.0000, 0.0000
0.0744, 0.1187, 0.3026, 0.1044, 0.7517, 1.3773, 0.0018, 0.0047, 0.0057, 0.0000, 0.0000, 0.0000, 0.0000
0.0596, 0.1913, 0.4471, 0.1532, 0.7767, 1.3963, 0.0035, 0.0014, 0.0082, 0.0000, 0.0000, 0.0000, 0.0000
0.0439, 0.2098, 0.2393, 0.1400, 0.7138, 1.2119, 0.0022, 0.0018, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000
0.0193, 0.2143, 0.0878, 0.0966, 0.5025, 1.1805, 0.0019, 0.0022, 0.0060, 0.0000, 0.0000, 0.0000, 0.0000
0.0749, 0.1518, 0.0930, 0.0806, 0.6305, 1.3356, 0.0035, 0.0029, 0.0047, 0.0000, 0.0000, 0.0000, 0.0000
0.0762, 0.0809, 0.0770, 0.0953, 0.7459, 1.2640, 0.0098, 0.0019, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000
0.0135, 0.0400, 0.0193, 0.1117, 0.9883, 1.0634, 0.0017, 0.0003, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000
0.4804, 2.6144, 15.2554, 1.7772, 4.5175, 1.7268, 0.0029, 0.0014, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000
43.3476, 23.6937, 58.0386, 43.0281, 25.8298, 12.6821, 0.0040, 0.0013, 0.0256, 0.0000, 0.0000, 0.0000, 0.0000
103.5460, 25.4983, 45.3516, 14.8875, 98.6130, 30.7721, 0.0082, 0.0035, 0.2443, 0.0000, 0.0000, 0.0000, 0.0000
78.7466, 17.7151, 23.1929, 38.2162, 133.2759, 32.7361, 0.0150, 0.0310, 0.0534, 0.0000, 0.0000, 0.0000, 0.0000
47.8534, 8.4504, 18.0130, 5.9175, 129.2651, 5.0845, 0.0080, 0.0032, 0.0566, 0.0000, 0.0000, 0.0000, 0.0000
13.6650, 2.8693, 2.3912, 13.1893, 17.0488, 7.4069, 0.0024, 0.0114, 0.0126, 0.0000, 0.0000, 0.0000, 0.0000
4.4475, 1.0579, 2.9118, 7.5255, 3.2086, 9.0826, 0.0052, 0.0133, 0.0041, 0.0000, 0.0000, 0.0000, 0.0000
1.2568, 2.8508, 2.4174, 14.0793, 6.4824, 11.1250, 0.0091, 0.0379, 0.0237, 0.0000, 0.0000, 0.0000, 0.0000
7.2590, 6.5599, 8.4525, 114.5436, 10.0553, 17.0310, 0.0012, 0.0042, 0.0583, 0.0000, 0.0000, 0.0000, 0.0000
8.9991, 9.1556, 26.7961, 72.8295, 12.6595, 21.6209, 0.0003, 0.0058, 0.1722, 0.0000, 0.0000, 0.0000, 0.0000
16.3347, 5.1720, 10.9135, 124.8194, 32.4293, 13.7973, 0.0006, 0.0030, 0.0829, 0.0000, 0.0000, 0.0000, 0.0000
28.9026, 1.9514, 19.4056, 20.9455, 37.9987, 26.5338, 0.0041, 0.0094, 0.0955, 0.0000, 0.0000, 0.0000, 0.0000
14.9343, 3.1066, 6.5163, 27.4744, 26.3764, 23.5712, 0.0021, 0.0067, 0.0201, 0.0000, 0.0000, 0.0000, 0.0000
7.0904, 9.2016, 8.1147, 18.2781, 8.5044, 10.3457, 0.0032, 0.0058, 0.0161, 0.0000, 0.0000, 0.0000, 0.0000
26.1469, 12.2783, 2.1978, 26.7674, 19.3746, 11.6376, 0.0022, 0.0035, 0.0509, 0.0000, 0.0000, 0.0000, 0.0000
16.5755, 8.5242, 6.1305, 8.0837, 23.8654, 8.2163, 0.0005, 0.0039, 0.0048, 0.0000, 0.0000, 0.0000, 0.0000
44.6063, 18.8626, 13.9962, 32.9202, 72.4734, 41.2204, 0.0015, 0.0065, 0.0349, 0.0000, 0.0000, 0.0000, 0.0000
61.5163, 82.1825, 7.5690, 145.9267, 62.8363, 59.7383, 0.0021, 0.0175, 0.0414, 0.0000, 0.0000, 0.0000, 0.0000
1889.6192, 225.7672, 276.5284, 175.4971, 145.7996, 63.1878, 0.0111, 0.0079, 0.1773, 0.0000, 0.0000, 0.0000, 0.0000
1871.0582, 119.6478, 270.1468, 89.4918, 103.4026, 43.8169, 0.0362, 0.0251, 0.1752, 0.0000, 0.0000, 0.0000, 0.0000
0.5355, 1.8238, 3.5273, 5.6644, 1.3598, 1.0228, 0.0064, 0.0041, 0.0087, 0.0000, 0.0000, 0.0000, 0.0000
0.0154, 0.0097, 0.0673, 0.0994, 0.7619, 1.2135, 0.0014, 0.0020, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
0.0076, 0.0052, 0.0267, 0.1038, 0.6967, 1.2661, 0.0010, 0.0007, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000
0.0044, 0.0049, 0.0134, 0.0877, 0.6290, 1.3664, 0.0014, 0.0006, 0.0006, 0.0000, 0.0000, 0.0000, 0.0000
0.0043, 0.0049, 0.0083, 0.1005, 0.6137, 1.2590, 0.0012, 0.0004, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000
0.0057, 0.0047, 0.0069, 0.0920, 0.6246, 1.0441, 0.0012, 0.0006, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000
0.0054, 0.0044, 0.0077, 0.0741, 0.9566, 1.2929, 0.0009, 0.0030, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000
0.0037, 0.0040, 0.0094, 0.0978, 1.0744, 1.2285, 0.0007, 0.0056, 0.0011, 0.0000, 0.0000, 0.0000, 0.0000
0.0035, 0.0041, 0.0108, 0.1117, 0.7487, 0.9476, 0.0018, 0.0019, 0.0011, 0.0000, 0.0000, 0.0000, 0.0000
0.0047, 0.0036, 0.0132, 0.0984, 0.6780, 1.2350, 0.0022, 0.0010, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000
0.0045, 0.0034, 0.0141, 0.1026, 0.6598, 1.4265, 0.0007, 0.0047, 0.0033, 0.0000, 0.0000, 0.0000, 0.0000
0.0040, 0.0036, 0.0132, 0.1110, 0.6291, 1.3170, 0.0022, 0.0064, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000
0.0388, 0.0054, 0.0395, 0.1074, 0.5990, 1.1412, 0.0013, 0.0056, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000
0.0596, 0.0084, 0.0462, 0.1084, 0.5468, 1.0769, 0.0035, 0.0014, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000
0.0563, 0.0443, 0.0652, 0.1547, 0.6868, 1.5182, 0.0006, 0.0007, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000
0.0407, 0.0664, 0.0945, 0.1693, 0.7399, 1.4820, 0.0033, 0.0042, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000
0.0184, 0.0588, 0.1366, 0.1410, 0.5269, 1.2065, 0.0018, 0.0044, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000
0.1035, 0.2123, 0.8138, 0.1062, 0.8474, 1.2557, 0.0025, 0.0015, 0.0071, 0.0000, 0.0000, 0.0000, 0.0000
0.1166, 0.2947, 0.9347, 0.1175, 0.8757, 1.2542, 0.0019, 0.0006, 0.0046, 0.0000, 0.0000, 0.0000, 0.0000
0.0307, 0.1874, 0.3193, 0.1118, 0.5476, 1.2807, 0.0020, 0.0030, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000
0.0107, 0.1483, 0.1906, 0.1023, 0.8004, 1.2514, 0.0024, 0.0029, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000
0.0097, 0.1239, 0.1273, 0.1030, 0.9940, 1.1425, 0.0039, 0.0005, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000
0.0107, 0.0587, 0.0923, 0.0830, 0.8791, 1.2428, 0.0025, 0.0048, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000
0.0080, 0.0192, 0.0669, 0.0956, 0.8186, 1.3149, 0.0004, 0.0030, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000
0.0061, 0.0133, 0.0321, 0.0981, 0.7334, 1.3398, 0.0013, 0.0026, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
0.0112, 0.0073, 0.0219, 0.0892, 0.7130, 1.3698, 0.0043, 0.0020, 0.0038, 0.0000, 0.0000, 0.0000, 0.0000
0.0119, 0.0045, 0.0122, 0.1159, 0.6628, 1.1400, 0.0019, 0.0018, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000
0.0106, 0.0063, 0.0095, 0.1622, 0.6268, 0.9871, 0.0015, 0.0025, 0.0011, 0.0000, 0.0000, 0.0000, 0.0000
0.0143, 0.0084, 0.0100, 0.1407, 0.9252, 1.1613, 0.0035, 0.0037, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000
0.0138, 0.0064, 0.0128, 0.1056, 0.9072, 1.1950, 0.0054, 0.0012, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000
0.0111, 0.0051, 0.0142, 0.1123, 0.6601, 1.1328, 0.0020, 0.0014, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000
0.0081, 0.0055, 0.0155, 0.1306, 0.6968, 1.2291, 0.0017, 0.0023, 0.0022, 0.0000, 0.0000, 0.0000, 0.0000
0.0067, 0.0050, 0.0167, 0.1236, 0.8174, 1.2984, 0.0006, 0.0020, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000
0.0054, 0.0051, 0.0180, 0.1047, 0.5953, 1.2312, 0.0043, 0.0035, 0.0016, 0.0000, 0.0000, 0.0000, 0.0000
0.0358, 0.0165, 0.0259, 0.1079, 0.6059, 1.4752, 0.0039, 0.0030, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000
0.0423, 0.0771, 0.0283, 0.0923, 0.8496, 1.1620, 0.0022, 0.0018, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000
0.0319, 0.0760, 0.0222, 0.1087, 0.5788, 0.8492, 0.0017, 0.0039, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000
0.0765, 0.0240, 0.0267, 0.1405, 0.5861, 1.3224, 0.0022, 0.0050, 0.0043, 0.0000, 0.0000, 0.0000, 0.0000
0.0590, 0.0254, 0.0391, 0.1189, 0.8173, 1.2548, 0.0026, 0.0050, 0.0024, 0.0000, 0.0000, 0.0000, 0.0000
0.0138, 0.0322, 0.0611, 0.0866, 0.7817, 1.1964, 0.0014, 0.0021, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000
0.0165, 0.0539, 0.1323, 0.0871, 0.8829, 1.4203, 0.0025, 0.0033, 0.0016, 0.0000, 0.0000, 0.0000, 0.0000
0.0147, 0.0754, 0.1439, 0.0965, 0.8679, 1.2002, 0.0045, 0.0051, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000
0.0123, 0.1007, 0.1155, 0.0830, 0.8142, 1.2993, 0.0019, 0.0026, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000
0.0091, 0.1138, 0.0944, 0.0810, 0.7471, 1.3970, 0.0019, 0.0026, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000
0.0086, 0.1072, 0.0788, 0.1038, 0.9936, 1.2216, 0.0021, 0.0025, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000
0.0081, 0.0899, 0.0697, 0.1301, 1.0697, 1.1414, 0.0013, 0.0015, 0.0023, 0.0000, 0.0000, 0.0000, 0.0000
0.0060, 0.0538, 0.0405, 0.1118, 0.6338, 1.0281, 0.0014, 0.0023, 0.0022, 0.0000, 0.0000, 0.0000, 0.0000
0.0050, 0.0326, 0.0322, 0.0943, 0.5827, 1.1799, 0.0038, 0.0004, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000
0.0042, 0.0208, 0.0265, 0.0879, 0.8130, 1.4823, 0.0031, 0.0024, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000
0.0047, 0.0105, 0.0176, 0.0801, 0.8255, 1.4178, 0.0021, 0.0016, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000
0.0061, 0.0052, 0.0130, 0.0979, 0.6377, 1.2250, 0.0024, 0.0054, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000
0.0053, 0.0034, 0.0114, 0.1118, 0.5307, 1.0456, 0.0011, 0.0028, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000
0.0051, 0.0036, 0.0068, 0.1114, 0.6860, 1.1369, 0.0025, 0.0002, 0.0034, 0.0000, 0.0000, 0.0000, 0.0000
0.0052, 0.0041, 0.0067, 0.1431, 0.7170, 1.1755, 0.0033, 0.0001, 0.0015, 0.0000, 0.0000, 0.0000, 0.0000
0.0055, 0.0036, 0.0078, 0.1154, 0.9680, 1.0780, 0.0014, 0.0003, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000
0.0300, 0.0062, 0.0170, 0.0749, 0.9014, 1.2802, 0.0002, 0.0015, 0.0014, 0.0000, 0.0000, 0.0000, 0.0000
0.0329, 0.0210, 0.0268, 0.0695, 0.6383, 1.1983, 0.0014, 0.0011, 0.0013, 0.0000, 0.0000, 0.0000, 0.0000
0.0124, 0.0295, 0.0709, 0.0764, 0.7734, 1.1659, 0.0030, 0.0023, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000
0.0128, 0.0321, 0.0935, 0.0943, 0.5853, 1.2296, 0.0010, 0.0008, 0.0026, 0.0000, 0.0000, 0.0000, 0.0000
0.0097, 0.0349, 0.0599, 0.0921, 0.5085, 1.2606, 0.0015, 0.0027, 0.0020, 0.0000, 0.0000, 0.0000, 0.0000
0.0231, 0.0737, 0.1688, 0.0779, 0.8564, 1.2948, 0.0023, 0.0027, 0.0053, 0.0000, 0.0000, 0.0000, 0.0000
0.0404, 0.1884, 0.3306, 0.1055, 0.8978, 1.3576, 0.0024, 0.0028, 0.0070, 0.0000, 0.0000, 0.0000, 0.0000
0.0340, 0.2715, 0.2869, 0.1197, 0.5426, 1.3816, 0.0023, 0.0016, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000
0.0223, 0.2979, 0.1968, 0.0825, 0.6319, 1.2465, 0.0012, 0.0012, 0.0024, 0.0000, 0.0000, 0.0000, 0.0000
0.0184, 0.2396, 0.2348, 0.0954, 1.1003, 1.1130, 0.0027, 0.0011, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000
0.0246, 0.1947, 0.3162, 0.1335, 1.0708, 1.0376, 0.0024, 0.0015, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
0.0239, 0.1680, 0.2450, 0.1331, 0.9028, 1.1123, 0.0022, 0.0048, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000
0.0131, 0.0871, 0.0915, 0.0921, 0.8033, 1.2270, 0.0016, 0.0018, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000
0.0067, 0.0414, 0.0454, 0.1042, 0.6177, 1.1170, 0.0014, 0.0004, 0.0017, 0.0000, 0.0000, 0.0000, 0.0000
0.0047, 0.0194, 0.0329, 0.1046, 0.6309, 1.0711, 0.0013, 0.0014, 0.0007, 0.0000, 0.0000, 0.0000, 0.0000
0.0044, 0.0097, 0.0168, 0.0637, 0.8520, 1.1824, 0.0016, 0.0022, 0.0031, 0.0000, 0.0000, 0.0000, 0.0000
0.0044, 0.0054, 0.0143, 0.0909, 0.8382, 1.3184, 0.0021, 0.0030, 0.0051, 0.0000, 0.0000, 0.0000, 0.0000
0.0043, 0.0041, 0.0122, 0.1104, 0.4694, 1.3054, 0.0078, 0.0038, 0.0060, 0.0000, 0.0000, 0.0000, 0.0000
0.0040, 0.0045, 0.0102, 0.0967, 0.6355, 0.9950, 0.0091, 0.0060, 0.0027, 0.0000, 0.0000, 0.0000, 0.0000
0.0034, 0.0046, 0.0081, 0.1126, 0.7285, 1.0572, 0.0044, 0.0042, 0.0012, 0.0000, 0.0000, 0.0000, 0.0000
0.0037, 0.0038, 0.0094, 0.1097, 0.5727, 1.2488, 0.0035, 0.0043, 0.0010, 0.0000, 0.0000, 0.0000, 0.0000
0.0040, 0.0038, 0.0090, 0.1162, 0.8330, 1.2458, 0.0043, 0.0010, 0.0011, 0.0000, 0.0000, 0.0000, 0.0000
0.0035, 0.0035, 0.0072, 0.0906, 0.9484, 1.1959, 0.0004, 0.0020, 0.0006, 0.0000, 0.0000, 0.0000, 0.0000
0.0046, 0.0027, 0.0085, 0.0884, 0.8183, 1.1554, 0.0011, 0.0040, 0.0019, 0.0000, 0.0000, 0.0000, 0.0000
0.0038, 0.0033, 0.0102, 0.1106, 0.8921, 1.2640, 0.0010, 0.0032, 0.0018, 0.0000, 0.0000, 0.0000, 0.0000
0.0032, 0.0035, 0.0091, 0.1089, 0.6558, 1.4021, 0.0012, 0.0033, 0.0024, 0.0000, 0.0000, 0.0000, 0.0000
0.0037, 0.0037, 0.0074, 0.1168, 0.5045, 1.5604, 0.0013, 0.0016, 0.0009, 0.0000, 0.0000, 0.0000, 0.0000
0.0037, 0.0037, 0.0073, 0.0884, 0.8084, 1.4033, 0.0053, 0.0021, 0.0014, 0.0000, 0.0000, 0.0000, 0.0000
0.0047, 0.0037, 0.0071, 0.0683, 0.7017, 1.3864, 0.0014, 0.0021, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000
0.0049, 0.0031, 0.0058, 0.0905, 0.5445, 1.3284, 0.0028, 0.0045, 0.0016, 0.0000, 0.0000, 0.0000, 0.0000
0.0043, 0.0045, 0.0045, 0.0855, 0.7332, 1.1614, 0.0015, 0.0005, 0.0021, 0.0000, 0.0000, 0.0000, 0.0000
0.0045, 0.0041, 0.0049, 0.1057, 0.7109, 1.1591, 0.0010, 0.0006, 0.0024, 0.0000, 0.0000, 0.0000, 0.0000
0.0042, 0.0024, 0.0058, 0.0974, 0.5404, 0.9451, 0.0025, 0.0027, 0.0024, 0.0000, 0.0000, 0.0000, 0.0000
0.0043, 0.0039, 0.0060, 0.1031, 0.5248, 1.1979, 0.0018, 0.0029, 0.0025, 0.0000, 0.0000, 0.0000, 0.0000
0.0055, 0.0035, 0.0070, 0.1029, 0.4696, 1.2466, 0.0039, 0.0047, 0.0004, 0.0000, 0.0000, 0.0000, 0.0000
0.0045, 0.0025, 0.0098, 0.1032, 0.5616, 0.9571, 0.0038, 0.0054, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0.0034, 0.0024, 0.0144, 0.1545, 0.7731, 1.2012, 0.0014, 0.0014, 0.0005, 0.0000, 0.0000, 0.0000, 0.0000
9.8416, 8.7732, 5.8915, 28.0282, 5.0082, 2.9439, 0.0031, 0.0047, 0.0008, 0.0000, 0.0000, 0.0000, 0.0000
