pill-orange,24,0.8968589065,0.8598966614,0.8646937381,studyB,video
pill-orange,6,0.2484456664,0.3978537361,0.3058800185,studyB,video
run-pink,19,0.9491629787,1,0.9739158699,studyB,video
run-pink,1,0.9406580004,0.9982857143,0.9683514328,studyB,video
run-pink,30,0.9359737292,1,0.9667967422,studyB,video
run-pink,41,0.9364801314,0.9952857143,0.9644844104,studyB,video
run-pink,29,0.8899479647,0.6842857143,0.7419799587,studyB,video
run-pink,37,0.8306898835,0.8558571429,0.8264370123,studyB,video
run-pink,12,0.911178823,1,0.9530323134,studyB,video
run-pink,9,0.9492191954,0.998,0.9729623127,studyB,video
run-pink,35,0.92115366,0.9948571429,0.9561105378,studyB,video
run-pink,16,0,0,0,studyB,video
run-pink,24,0.9508465245,0.998,0.9736571956,studyB,video
run-pink,6,0.8121982704,0.9424285714,0.8722047332,studyB,video
pill-blue,42,0.9815761178,0.9994043187,0.9904090665,studyC,none
pill-blue,user008,0.9903585877,0.9903201787,0.9903216972,studyC,none
pill-blue,10,0.9148002205,0.617721519,0.7197516622,studyC,none
pill-blue,20,0.9656400729,0.9994043187,0.9822258945,studyC,none
pill-blue,6152017,0.9795132855,0.3888309754,0.5562876122,studyC,none
pill-blue,21,0.9889801755,0.7527922561,0.8542961367,studyC,none
pill-blue,27,0.9933918772,0.5986597171,0.7409527938,studyC,none
pill-blue,user014,0.9693845695,0.61816828,0.7467817735,studyC,none
pill-blue,36,0.5230749494,0.1824274013,0.2659525744,studyC,none
pill-red,42,0.9899352768,0.9485612427,0.9679905196,studyC,video
pill-red,user008,0.5661764387,0.5714285714,0.5642623086,studyC,video
pill-red,10,0.7733814529,0.9842118666,0.8249909812,studyC,video
pill-red,20,0.9817937579,0.9388846448,0.9585407679,studyC,video
pill-red,6152017,0.9780775258,0.9821746881,0.9800660964,studyC,video
pill-red,21,0.85198214,0.7820218997,0.753783701,studyC,video
pill-red,27,0.9857025061,0.871657754,0.9212484318,studyC,video
pill-red,user014,0.3992158668,0.2981920041,0.3193355488,studyC,video
pill-red,36,0.7096592884,0.2877514642,0.4052464427,studyC,video
pill-orange,42,1,0.25854531,0.4085405146,studyC,data
pill-orange,user008,0.8997807037,0.6464626391,0.7509090825,studyC,data
pill-orange,10,0.9502483394,0.5063593005,0.660011624,studyC,data
pill-orange,20,0.9601648619,0.4890699523,0.6480477616,studyC,data
pill-orange,6152017,0.9293024957,0.3585055644,0.5095738351,studyC,data
pill-orange,21,0.9191318937,0.8354531002,0.8708873736,studyC,data
pill-orange,27,0.9450824858,0.5306041335,0.6714580107,studyC,data
pill-orange,user014,0.9155104808,0.6234101749,0.7375432031,studyC,data
pill-orange,36,0.945052166,0.4660174881,0.62305933,studyC,data
run-blue,42,0.9354482974,0.990170223,0.961946482,studyC,none
run-blue,user008,0.9301547444,0.9956844881,0.9617894418,studyC,none
run-blue,10,0.9285188692,0.9930472309,0.9596971303,studyC,none
run-blue,20,0.8986484563,1,0.9465894808,studyC,none
run-blue,6152017,0.9161448395,0.6415727643,0.7496587837,studyC,none
run-blue,21,0.9391761224,0.999280748,0.9682929507,studyC,none
run-blue,27,0.9610815493,0.9544473747,0.9560839275,studyC,none
run-blue,user014,0.8762946029,0.8695756413,0.8713917019,studyC,none
run-blue,36,0.7219481951,0.5569407816,0.604216708,studyC,none
run-yellow,42,0.8870553254,0.9982910156,0.9377896111,studyC,video
run-yellow,user008,0.8933492431,0.9931640625,0.9389683761,studyC,video
run-yellow,10,0.885966963,0.99609375,0.9363868688,studyC,video
run-yellow,20,0.8716626192,1,0.9289003119,studyC,video
run-yellow,6152017,0.852826204,0.9987792969,0.9158208911,studyC,video
run-yellow,21,0.8924644072,0.9965820313,0.9396305574,studyC,video
run-yellow,27,0.9259997325,0.9973144531,0.9595767821,studyC,video
run-yellow,user014,0.8617507323,0.9992675781,0.9252284558,studyC,video
run-yellow,36,0.7871405776,1,0.879378903,studyC,video
run-red,42,0.9923694233,0.2905331882,0.4362232814,studyC,data
run-red,user008,0.7691485765,0.7455930359,0.7002631178,studyC,data
run-red,10,0.9662861324,0.4413492927,0.6059146865,studyC,data
run-red,20,0.9423428346,0.4335146899,0.593807935,studyC,data
run-red,6152017,0.6752528008,0.2988030468,0.4142834207,studyC,data
run-red,21,0.9940970916,0.5932535365,0.7377459746,studyC,data
run-red,27,0.9946449019,0.6517954298,0.7862106602,studyC,data
run-red,user014,0.9292141755,0.5325353645,0.6522118349,studyC,data
run-red,36,0.3016322089,0.0520130577,0.0887262744,studyC,data
run-pink,42,0.9553272572,0.9958571429,0.9751458137,studyC,video
run-pink,user008,0.9506980755,0.9921428571,0.9708812533,studyC,video
run-pink,10,0.9295360446,0.9952857143,0.9611219956,studyC,video
run-pink,20,0.9452265623,0.9987142857,0.9710741623,studyC,video
run-pink,6152017,0.9230487455,1,0.9596363002,studyC,video
run-pink,21,0.9447608126,0.998,0.9704037717,studyC,video
run-pink,27,0.9531934254,0.9927142857,0.9724165109,studyC,video
run-pink,user014,0.9378986863,1,0.9676255716,studyC,video
run-pink,36,0.8891003929,0.9977142857,0.9395097631,studyC,video
pill-blue,34,0.9777288788,0.7523454952,0.8498596104,studyD,none
pill-blue,39,0.9922530981,0.3746835443,0.5437430687,studyD,none
pill-blue,18,0.9042129773,0.7027550261,0.7815991401,studyD,none
pill-blue,graceef,0.9825007603,0.9937453462,0.9880861546,studyD,none
pill-blue,15,0,0,0,studyD,none
pill-blue,43,0.9715533457,0.6153387937,0.7443252879,studyD,none
pill-blue,23,0.9917731463,0.7514519732,0.8542637664,studyD,none
pill-blue,31,0.9174299647,0.7514519732,0.8224405906,studyD,none
pill-red,34,1,0.5021645022,0.613688554,studyD,data
pill-red,39,0.9751418263,0.4828113063,0.5737448376,studyD,data
pill-red,18,0.7460939524,0.2902979374,0.4178615801,studyD,data
pill-red,graceef,0.9325005056,0.7932263815,0.8378623772,studyD,data
pill-red,15,0,0,0,studyD,data
pill-red,43,1,0.4649859944,0.5564371942,studyD,data
pill-red,23,0.8499672596,0.2811306341,0.4190232966,studyD,data
pill-red,31,0.771680999,0.363127069,0.4873412378,studyD,data
pill-orange,34,0.8911888889,0.8706279809,0.8667317705,studyD,video
pill-orange,39,0.8105714718,0.8674483307,0.8131352623,studyD,video
pill-orange,18,0.8367621,0.8718203498,0.8310689924,studyD,video
pill-orange,graceef,0.0730709385,0.1428855326,0.0966933745,studyD,video
pill-orange,15,0.4734740165,0.430445151,0.4501495905,studyD,video
pill-orange,43,0.9827478173,0.7362877583,0.8234015374,studyD,video
pill-orange,23,0.3792622375,0.3255166932,0.3478868913,studyD,video
pill-orange,31,0.8867017334,0.9962241653,0.9346180614,studyD,video
run-blue,34,0.8907975955,0.5636538,0.6668152558,studyD,none
run-blue,39,0.9291964957,0.9364660753,0.9317998044,studyD,none
run-blue,18,0.8885971481,1,0.9407625555,studyD,none
run-blue,graceef,0.8704600263,1,0.9303514435,studyD,none
run-blue,15,0.8034588526,0.653800048,0.7204412105,studyD,none
run-blue,43,0.9297758277,0.9947254855,0.960985628,studyD,none
run-blue,23,0.9304626002,0.7158954687,0.8090527388,studyD,none
run-blue,31,0.8902643594,0.9932869815,0.9388833213,studyD,none
run-yellow,34,0.8901875978,0.4196777344,0.5621604648,studyD,data
run-yellow,39,0.8664288318,0.36328125,0.5030773554,studyD,data
run-yellow,18,0.8885486984,0.4177246094,0.5624997901,studyD,data
run-yellow,graceef,0.6379394531,0.3435058594,0.4465576172,studyD,data
run-yellow,15,0.8765994202,0.2429199219,0.3804166521,studyD,data
run-yellow,43,0.729306488,0.4187011719,0.5140990613,studyD,data
run-yellow,23,0.8955273105,0.416015625,0.5576513456,studyD,data
run-yellow,31,0.8508320315,0.2795410156,0.3965035703,studyD,data
run-red,34,0.9158848981,0.9963003264,0.9542245074,studyD,video
run-red,39,0.8511433793,1,0.9179171674,studyD,video
run-red,18,0.9298242738,1,0.9634819811,studyD,video
run-red,graceef,0.8540939108,0.9229597388,0.8832490822,studyD,video
run-red,15,0.3933999688,0.3773667029,0.3745865034,studyD,video
run-red,43,0.9527671789,0.99085963,0.9709621283,studyD,video
run-red,23,0.9552908866,0.9854189336,0.9697299434,studyD,video
run-red,31,0.2494756856,0.198476605,0.221073039,studyD,video
pills-pink,34,0.9750622773,0.9979683056,0.9863686322,studyD,video
pills-pink,39,0.8113411794,0.9959366111,0.8861884263,studyD,video
pills-pink,18,0.8954099464,0.9979683056,0.936736336,studyD,video
pills-pink,graceef,0.8707584158,0.8130841122,0.8156097815,studyD,video
pills-pink,15,0.8951526912,0.9701340918,0.9303822801,studyD,video
pills-pink,43,0.9793719112,0.9878098334,0.9835539698,studyD,video
pills-pink,23,0,0,0,studyD,video
pills-pink,31,0.9086451877,0.9939049167,0.9456873797,studyD,video
